Sample,x,y
5,277.38,-50.534142
5,278.76,-50.469379
5,280.14,-49.63644
5,281.52,-48.251392
5,282.9,-48.119286
5,284.28,-48.118828
5,285.66,-48.211151
5,287.04,-48.406628
5,288.42,-48.736008
5,289.8,-49.225014
5,291.18,-49.868347
5,292.56,-50.606342
5,293.94,-51.355881
5,295.32,-52.021973
5,296.7,-52.559029
5,298.08,-52.966194
5,299.46,-53.271286
5,300.84,-53.495148
5,302.22,-53.635666
5,303.6,-53.667343
5,304.98,-53.523636
5,306.36,-53.089687
5,307.74,-52.164387
5,309.12,-50.321613
5,310.5,-46.531036
5,311.88,-43.443367
5,313.26,-40.834576
5,314.64,-38.439556
5,316.02,-36.325558
5,317.4,-34.515766
5,318.78,-32.832821
5,320.16,-31.282349
5,321.54,-29.985111
5,322.92,-29.022121
5,324.3,-28.381264
5,325.68,-27.999763
5,327.06,-27.796307
5,328.44,-27.703609
5,329.82,-27.663601
5,331.2,-27.638802
5,332.58,-27.617275
5,333.96,-27.605694
5,335.34,-27.61916
5,336.72,-27.673851
5,338.1,-27.788937
5,339.48,-27.986839
5,340.86,-28.300285
5,342.24,-28.766815
5,343.62,-29.402927
5,345,-30.184601
5,346.38,-31.034092
5,347.76,-31.834969
5,349.14,-32.364323
5,350.52,-32.412231
5,351.9,-32.12878
5,353.28,-31.732769
5,354.66,-31.353703
5,356.04,-31.001476
5,357.42,-30.65731
5,358.8,-30.250755
5,360.18,-29.573635
5,361.56,-28.01601
5,362.94,-25.456829
5,364.32,-23.698116
5,365.7,-22.464424
5,367.08,-22.246975
5,368.46,-22.440552
5,369.84,-22.846233
5,371.22,-23.441662
5,372.6,-24.247326
5,373.98,-25.157658
5,375.36,-25.965992
5,376.74,-26.57058
5,378.12,-26.991196
5,379.5,-27.230026
5,380.88,-27.318348
5,382.26,-33.418503
5,383.64,-36.911972
5,385.02,-45.906563
5,386.4,-50.64003
5,387.78,-55.880257
5,389.16,-56.290863
5,390.54,-56.825893
5,391.92,-57.508339
5,393.3,-58.260437
5,394.68,-59.019108
5,396.06,-59.754982
5,397.44,-60.462605
5,398.82,-61.065548
5,400.2,-61.492493
5,401.58,-61.716816
5,402.96,-61.71302
5,404.34,-61.477161
5,405.72,-61.018246
5,407.1,-60.416645
5,408.48,-59.828934
5,409.86,-59.397675
5,411.24,-59.23637
5,412.62,-59.435722
5,414,-60.164791
5,415.38,-61.571014
5,416.76,-63.173203
5,418.14,-64.765373
5,419.52,-65.99752
5,420.9,-65.734467
5,422.28,-64.77475
5,423.66,-62.766411
5,425.04,-60.679241
5,426.42,-58.01804
5,427.8,-54.28511
5,429.18,-47.44593
5,430.56,-39.778721
5,431.94,-28.939846
5,433.32,-16.463186
5,434.7,-1.672945
5,436.08,9.388608
5,437.46,17.6542
5,438.84,26.789255
5,440.22,34.029884
5,441.6,33.891693
5,442.98,33.731171
5,444.36,40.104599
5,445.74,41.604534
5,447.12,42.353352
5,448.5,43.722744
5,449.88,45.323776
5,451.26,47.348434
5,452.64,50.75264
5,454.02,54.214218
5,455.4,58.065029
5,456.78,59.947674
5,458.16,61.561626
5,459.54,62.084541
5,460.92,61.842957
5,462.3,61.579487
5,463.68,61.376614
5,465.06,61.275948
5,466.44,61.30127
5,467.82,61.391575
5,469.2,61.523418
5,470.58,61.578449
5,471.96,61.605728
5,473.34,61.618206
5,474.72,61.620022
5,476.1,61.756756
5,477.48,62.532742
5,478.86,64.256378
5,480.24,66.673927
5,481.62,69.132355
5,483,71.606178
5,484.38,73.941544
5,485.76,75.448692
5,487.14,76.076683
5,488.52,76.309258
5,489.9,77.516663
5,491.28,78.234314
5,492.66,79.257484
5,494.04,79.40432
5,495.42,79.84127
5,496.8,79.909126
5,498.18,80.178574
5,499.56,80.404762
5,500.94,80.269455
5,502.32,79.967125
5,503.7,80.158844
5,505.08,81.081039
5,506.46,83.034187
5,507.84,85.593048
5,509.22,85.687759
5,510.6,85.644241
5,511.98,85.560516
5,513.36,85.46701
5,514.74,85.364822
5,516.12,85.235321
5,517.5,85.042816
5,518.88,80.60498
5,520.26,76.973106
5,521.64,72.829742
5,523.02,68.330948
5,524.4,63.356228
5,525.78,60.372971
5,527.16,53.536438
5,528.54,46.844017
5,529.92,41.729187
5,531.3,34.526558
5,532.68,24.797935
5,534.06,14.672924
5,535.44,4.827308
5,536.82,-5.880417
5,538.2,-10.053544
5,539.58,-15.056909
5,540.96,-25.441319
5,542.34,-25.370064
5,543.72,-25.326572
5,545.1,-25.299244
5,546.48,-25.258404
5,547.86,-25.17046
5,549.24,-25.021793
5,550.62,-24.841972
5,552,-24.661694
5,553.38,-24.480942
5,554.76,-24.272873
5,556.14,-24.003017
5,557.52,-20.272942
5,558.9,-14.66723
5,560.28,-8.505053
5,561.66,-3.274704
5,563.04,2.01486
5,564.42,9.725502
5,565.8,10.280487
5,567.18,10.689537
5,568.56,11.099922
5,569.94,11.520699
5,571.32,11.931755
5,572.7,12.340271
5,574.08,12.730019
5,575.46,13.078163
5,576.84,13.316406
5,578.22,13.294098
5,579.6,10.151057
5,580.98,7.952286
5,582.36,4.528358
5,583.74,0.404709
5,585.12,-1.744759
5,586.5,-6.325009
5,587.88,-8.056044
5,589.26,-9.135274
5,590.64,-9.651027
5,592.02,-9.703952
5,593.4,-9.278745
5,594.78,-8.587713
5,596.16,-6.818576
5,597.54,-0.286655
5,598.92,11.235263
5,600.3,26.16457
5,601.68,42.091072
5,603.06,57.318195
5,604.44,72.911499
5,605.82,72.574753
5,607.2,72.209656
5,608.58,71.879532
5,609.96,71.790619
5,611.34,72.459412
5,612.72,73.732849
5,614.1,75.850952
5,615.48,77.733002
5,616.86,82.457001
5,618.24,85.722198
5,619.62,88.306343
5,621,90.009171
5,622.38,91.072884
5,623.76,91.580147
5,625.14,92.417358
5,626.52,93.290146
5,627.9,94.999489
5,629.28,96.820511
5,630.66,98.761993
5,632.04,100.504028
5,633.42,102.131775
5,634.8,103.108109
5,636.18,103.708656
5,637.56,103.749664
5,638.94,103.831245
5,640.32,103.770767
5,641.7,103.944611
5,643.08,103.949921
5,644.46,103.783485
5,645.84,103.243462
5,647.22,102.610161
5,648.6,101.945015
5,649.98,100.786774
5,651.36,100.418839
5,652.74,101.383972
5,654.12,101.346092
5,655.5,100.899323
5,656.88,100.243446
5,658.26,96.884552
5,659.64,92.706085
5,661.02,87.490204
5,662.4,82.758995
5,663.78,78.937012
5,665.16,76.656181
5,666.54,75.957993
5,667.92,74.745277
5,669.3,70.815979
5,670.68,63.877834
5,672.06,54.64452
5,673.44,45.103649
5,674.82,36.920773
5,676.2,31.289286
5,677.58,28.512119
5,678.96,27.184696
5,680.34,25.85865
5,681.72,23.728201
5,683.1,21.947945
5,684.48,20.322298
5,685.86,19.212669
5,687.24,18.074718
5,688.62,15.673267
5,690,11.295673
5,691.38,5.059883
5,692.76,5.004608
5,694.14,5.005081
5,695.52,5.036552
5,696.9,5.080742
5,698.28,5.129944
5,699.66,-7.052458
5,701.04,-18.882603
5,702.42,-31.127869
5,703.8,-45.290524
5,705.18,-62.529213
5,706.56,-62.586311
5,707.94,-62.628487
5,709.32,-62.656403
5,710.7,-62.666187
5,712.08,-62.647213
5,713.46,-62.565689
5,714.84,-62.34874
5,716.22,-61.820206
5,717.6,-60.621796
5,718.98,-58.800213
5,720.36,-56.701454
5,721.74,-54.441238
5,723.12,-52.520096
5,724.5,-51.21244
5,725.88,-50.291111
5,727.26,-49.601746
5,728.64,-49.110233
5,730.02,-48.772583
5,731.4,-48.571953
5,732.78,-48.479797
5,734.16,-48.458435
5,735.54,-48.46315
5,736.92,-48.456169
5,738.3,-48.416313
5,739.68,-48.334198
5,741.06,-48.19949
5,742.44,-47.985382
5,743.82,-47.653252
5,745.2,-47.185493
5,746.58,-46.577667
5,747.96,-45.828934
5,749.34,-45.055336
5,750.72,-44.377071
5,752.1,-43.828869
5,753.48,-43.365139
5,754.86,-42.903816
5,756.24,-42.298309
5,757.62,-41.169926
5,759,-39.372112
5,760.38,-37.587097
5,761.76,-35.460102
5,763.14,-33.270447
5,764.52,-31.42215
5,765.9,-30.287319
5,767.28,-29.676739
5,768.66,-29.382019
5,770.04,-29.298588
5,771.42,-29.383396
5,772.8,-29.624538
5,774.18,-30.023216
5,775.56,-30.567627
5,776.94,-31.189003
5,778.32,-31.796753
5,779.7,-32.278748
5,781.08,-32.544952
5,782.46,-32.58453
5,783.84,-32.46397
5,785.22,-32.26342
5,786.6,-32.036884
5,787.98,-31.806107
5,789.36,-31.571381
5,790.74,-31.320553
5,792.12,-31.031315
5,793.5,-30.707962
5,794.88,-30.365845
5,796.26,-30.029793
5,797.64,-29.71286
5,799.02,-29.416168
5,800.4,-29.124115
5,801.78,-28.810982
5,803.16,-28.480373
5,804.54,-28.098602
5,805.92,-27.6259
5,807.3,-27.019611
5,808.68,-26.184334
5,810.06,-25.100121
5,811.44,-23.850483
5,812.82,-22.613426
5,814.2,-21.472988
5,815.58,-20.302341
5,816.96,-18.811485
5,818.34,-16.622662
5,819.72,-14.32402
5,821.1,-12.189919
5,822.48,-10.774597
5,823.86,-10.233681
5,825.24,-10.028786
5,826.62,-9.983536
5,828,-10.026886
5,829.38,-10.120766
5,830.76,-10.235085
5,832.14,-10.334137
5,833.52,-10.370239
5,834.9,-10.335327
5,836.28,-10.186234
5,837.66,-9.960197
5,839.04,-9.671547
5,840.42,-13.841943
5,841.8,-17.461437
5,843.18,-24.249855
5,844.56,-29.347795
5,845.94,-37.633194
5,847.32,-43.407436
5,848.7,-50.5439
5,850.08,-53.653759
5,851.46,-56.563461
5,852.84,-59.437119
5,854.22,-57.918911
5,855.6,-56.794968
5,856.98,-55.805161
5,858.36,-54.744499
5,859.74,-52.606606
5,861.12,-51.135162
5,862.5,-49.311821
5,863.88,-47.973389
5,865.26,-45.8759
5,866.64,-44.198772
5,868.02,-41.867958
5,869.4,-41.346958
5,870.78,-40.943169
5,872.16,-40.609257
5,873.54,-40.233299
5,874.92,-39.702168
5,876.3,-38.946915
5,877.68,-38.004551
5,879.06,-37.017185
5,880.44,-36.115841
5,881.82,-35.368031
5,883.2,-34.739853
5,884.58,-34.167339
5,885.96,-33.559071
5,887.34,-32.786995
5,888.72,-31.625885
5,890.1,-29.977928
5,891.48,-27.805569
5,892.86,-24.857113
5,894.24,-22.312393
5,895.62,-20.27417
5,897,-18.822876
5,898.38,-17.998322
5,899.76,-17.70982
5,901.14,-17.796291
5,902.52,-18.091782
5,903.9,-18.512348
5,905.28,-19.05064
5,906.66,-20.3652
5,908.04,-21.386467
5,909.42,-22.533394
5,910.8,-24.003378
5,912.18,-25.782669
5,913.56,-27.765005
5,914.94,-29.830719
5,916.32,-31.861446
5,917.7,-33.771523
5,919.08,-35.97303
5,920.46,-36.340496
5,921.84,-36.603088
5,923.22,-36.797562
5,924.6,-36.948341
5,925.98,-37.072166
5,927.36,-37.175415
5,928.74,-37.260399
5,930.12,-37.334839
5,931.5,-37.398438
5,932.88,-37.474472
5,934.26,-37.586937
5,935.64,-37.737598
5,937.02,-37.890011
5,938.4,-38.027206
5,939.78,-38.154213
5,941.16,-38.266384
5,942.54,-38.353329
5,943.92,-38.363808
5,945.3,-38.075905
5,946.68,-36.559978
5,948.06,-32.191936
5,949.44,-29.779839
5,950.82,-29.586349
5,952.2,-30.252518
5,953.58,-31.329285
5,954.96,-32.496384
5,956.34,-33.439793
5,957.72,-34.064056
5,959.1,-34.461407
5,960.48,-34.723225
5,961.86,-34.906563
5,963.24,-35.053684
5,964.62,-35.205219
5,966,-35.39957
5,967.38,-35.657288
5,968.76,-35.962639
5,970.14,-36.289619
5,971.52,-36.604565
5,972.9,-36.875542
5,974.28,-37.092228
5,975.66,-37.264599
5,977.04,-37.405155
5,978.42,-37.514702
5,979.8,-37.58519
5,981.18,-37.595886
5,982.56,-37.508762
5,983.94,-37.266575
5,985.32,-36.785404
5,986.7,-35.958733
5,988.08,-34.765606
5,989.46,-33.363434
5,990.84,-32.021107
5,992.22,-30.895515
5,993.6,-30.099285
5,994.98,-29.589226
5,996.36,-29.302811
5,997.74,-29.177536
5,999.12,-33.280273
5,1000.5,-37.694595
5,1001.88,-39.571579
5,1003.26,-49.136147
5,1004.64,-53.291916
5,1006.02,-59.180206
5,1007.4,-60.390762
5,1008.78,-56.01358
5,1010.16,-52.99086
5,1011.54,-48.823154
5,1012.92,-44.98558
5,1014.3,-39.30283
5,1015.68,-35.2024
5,1017.06,-31.263105
5,1018.44,-30.907877
5,1019.82,-31.209639
5,1021.2,-31.848442
5,1022.58,-31.728146
5,1023.96,-31.301094
5,1025.34,-30.327532
5,1026.72,-27.888918
5,1028.1,-23.176189
5,1029.48,-18.018454
5,1030.86,-14.445507
5,1032.24,-10.186766
5,1033.62,-5.74031
5,1035,0.205869
5,1036.38,5.773713
5,1037.76,14.371789
5,1039.14,23.218821
5,1040.52,29.861942
5,1041.9,32.350765
5,1043.28,33.222668
5,1044.66,34.113781
5,1046.04,36.016159
5,1047.42,38.655598
5,1048.8,43.771168
5,1050.18,49.044083
5,1051.56,54.56781
5,1052.94,59.021187
5,1054.32,63.675068
5,1055.7,68.351631
5,1057.08,73.151413
5,1058.46,76.96357
5,1059.84,81.445435
5,1061.22,84.336281
5,1062.6,88.427521
5,1063.98,91.134575
5,1065.36,94.571869
5,1066.74,95.19957
5,1068.12,95.543274
5,1069.5,95.695816
5,1070.88,95.650452
5,1072.26,95.288696
5,1073.64,89.671425
5,1075.02,86.380539
5,1076.4,82.14843
5,1077.78,78.125801
5,1079.16,73.620262
5,1080.54,70.508575
5,1081.92,67.419937
5,1083.3,64.50708
5,1084.68,61.875275
5,1086.06,62.582047
5,1087.44,63.27269
5,1088.82,63.937836
5,1090.2,64.553421
5,1091.58,65.12236
5,1092.96,65.713364
5,1094.34,66.461304
5,1095.72,67.789719
5,1097.1,69.825699
5,1098.48,71.551971
5,1099.86,73.050385
5,1101.24,74.08847
5,1102.62,74.778442
5,1104,75.254776
5,1105.38,75.641785
5,1106.76,76.001602
5,1108.14,76.383224
5,1109.52,76.784225
5,1110.9,77.140167
5,1112.28,77.276031
5,1113.66,76.701492
5,1115.04,74.70517
5,1116.42,72.767227
5,1117.8,70.366119
5,1119.18,69.02182
5,1120.56,68.576828
5,1121.94,68.373657
5,1123.32,68.217743
5,1124.7,68.011902
5,1126.08,67.692749
5,1127.46,60.53315
5,1128.84,52.996529
5,1130.22,46.180672
5,1131.6,37.615208
5,1132.98,29.70459
5,1134.36,24.39097
5,1135.74,18.409731
5,1137.12,11.089462
5,1138.5,9.993164
5,1139.88,8.485992
5,1141.26,7.104752
5,1142.64,5.931259
5,1144.02,5.059021
5,1145.4,4.537476
5,1146.78,4.257202
5,1148.16,4.114685
5,1149.54,4.046745
5,1150.92,4.022789
5,1152.3,4.030968
5,1153.68,4.063744
5,1155.06,4.101784
5,1156.44,9.929795
5,1157.82,11.900992
5,1159.2,10.900373
5,1160.58,7.921957
5,1161.96,3.244002
5,1163.34,-1.089277
5,1164.72,-5.989243
5,1166.1,-9.780662
5,1167.48,-13.700169
